date,close,predict
2015-09-29,101.7838,-2.775875732659817
2015-09-30,102.9411,-2.3289575175611974
2015-10-01,102.2692,-2.326071637701988
2015-10-02,103.0158,-2.2692809550991058
2015-10-05,103.3891,-1.8427597565506695
2015-10-06,103.8837,-2.069570469839573
2015-10-07,103.3891,-1.5621271320962904
2015-10-08,102.1945,-1.5846111581218245
2015-10-09,104.6397,-1.5057942337135077
2015-10-12,104.1544,-1.1121319245643615
2015-10-13,104.3317,-1.1341405648354292
2015-10-14,102.8571,-0.7265797108059526
2015-10-15,104.397,-0.450921967894435
2015-10-16,103.6318,0.5678913698604107
2015-10-19,104.2757,0.5439786944003702
2015-10-20,106.1796,1.3211008769659995
2015-10-21,106.1703,1.928491685300231
2015-10-22,107.7942,2.2755363987965582
2015-10-23,111.1354,2.3600665917692187
2015-10-26,107.5889,2.782080132214546
2015-10-27,106.9076,3.5524946388473513
2015-10-28,111.3127,3.7767463684003353
2015-10-29,112.4886,4.690076329370499
2015-10-30,111.5273,5.490297904090881
2015-11-02,113.0952,5.845949837768555
2015-11-03,114.3925,6.280850002849101
2015-11-04,113.8605,6.712545544087886
2015-11-05,113.3357,7.011972525366307
2015-11-06,113.4669,7.055224061127663
2015-11-09,113.0076,7.290070942085266
2015-11-10,109.446,7.488969596271514
2015-11-11,108.8273,7.543201829055786
2015-11-12,108.4618,7.303546829874039
2015-11-13,105.2938,7.204779195991517
2015-11-16,107.0184,7.242518617183686
2015-11-17,106.5591,6.927476625300407
2015-11-18,109.9333,7.051716869947434
2015-11-19,111.3299,7.024474417974472
2015-11-20,111.8173,6.395998378550052
2015-11-23,110.3645,6.210513906428814
2015-11-24,111.4236,5.650935875793457
2015-11-25,110.6269,5.310442732774735
2015-11-27,110.4207,4.57031849740076
2015-11-30,110.88,4.276597048187256
2015-12-01,109.9802,4.011261690525532
2015-12-02,108.9867,3.2512928732914923
2015-12-03,107.9744,2.658973190246582
2015-12-04,111.5642,2.209197405587435
2015-12-07,110.8612,1.6944035763111114
2015-12-08,110.8144,0.7804747209091186
2015-12-09,108.3681,0.5400213836458325
2015-12-10,108.8836,0.03197428907215596
2015-12-11,106.0811,0.0945084155819863
2015-12-14,105.425,-0.3412660776078701
2015-12-15,103.5598,-0.4678218703802824
2015-12-16,104.3565,-0.7900772000455857
2015-12-17,102.1446,-0.6823478892019987
2015-12-18,99.3796,-0.7611881187222004
2015-12-21,100.598,-1.0961986410188675
2015-12-22,100.5043,-1.0428824985918999
2015-12-23,101.7978,-1.0748936264970304
2015-12-24,101.2541,-1.1136763511162995
2015-12-28,100.12,-1.261954071521759
2015-12-29,101.9196,-1.291559305036068
2015-12-30,100.5887,-1.6438153560090065
2015-12-31,98.6579,-1.4100316963328123
2016-01-04,98.7422,-1.3951175681545736
2016-01-05,96.2678,-1.1727354567213057
2016-01-06,94.3839,-0.6385118302565217
2016-01-07,90.4005,-0.7712415293723345
2016-01-08,90.8785,-0.5101222899878025
2016-01-11,92.35,-0.275056202545762
2016-01-12,93.6903,0.06612299616491049
2016-01-13,91.2815,0.5620829882675409
2016-01-14,93.2779,0.5090940158150792
2016-01-15,91.0378,0.5491180499396324
2016-01-19,90.5973,0.6028448278126717
2016-01-20,90.7191,0.6732038390167951
2016-01-21,90.2599,0.7552209582805038
2016-01-22,95.0587,1.1122684520606996
2016-01-25,93.2029,1.2870444250692128
2016-01-26,93.7184,1.2358155656929017
2016-01-27,87.5605,1.4165414497923852
2016-01-28,88.1885,0.9532224121588468
2016-01-29,91.2346,1.3513682906358242
2016-02-01,90.3817,1.4893742703576087
2016-02-02,88.554,1.8304769746112826
2016-02-03,90.3067,1.406969852915287
2016-02-04,91.0324,1.507045663728714
2016-02-05,88.6011,2.160530154589176
2016-02-08,89.534,1.8172272336816788
2016-02-09,89.5151,2.111950364927769
2016-02-10,88.8367,1.9984595422708986
2016-02-11,88.2995,2.106586423074007
2016-02-12,88.5728,1.6135489437103272
2016-02-16,91.07,1.595609777867794
2016-02-17,92.4648,1.407529487165451
2016-02-18,90.712,1.3005405079746248
2016-02-19,90.5046,1.2503961455426216
2016-02-22,91.2962,0.8739215549399852
2016-02-23,89.2324,1.1571858832435609
2016-02-24,90.5612,0.8258263266944885
2016-02-25,91.1831,0.8889601359202861
2016-02-26,91.3245,1.0431212790691853
2016-02-29,91.1172,0.8493766836776733
2016-03-01,94.7358,0.4223266404599547
2016-03-02,94.9432,0.8164999891080856
2016-03-03,95.6499,0.6215783770304918
2016-03-04,97.0729,0.28065374375376106
2016-03-07,95.9986,0.3979399440000057
2016-03-08,95.207,0.5065182693320512
2016-03-09,95.2919,0.07922979001224041
2016-03-10,95.3389,-0.09593413678355514
2016-03-11,96.3661,-0.015409573220571505
2016-03-14,96.6111,-0.061836570285513995
2016-03-15,98.5524,-0.3174556798850298
2016-03-16,99.8623,-0.7675530531811715
2016-03-17,99.7021,-0.556599581775248
2016-03-18,99.8152,-0.6095542437233925
2016-03-21,99.8058,-0.995029955880046
2016-03-22,100.5691,-0.9823395116961002
2016-03-23,100.0131,-0.8122912068486214
2016-03-24,99.5796,-0.9291925461344719
2016-03-28,99.1273,-1.1609820466723442
2016-03-29,101.4737,-1.283001291242838
2016-03-30,103.2454,-1.3766786058335305
2016-03-31,102.7082,-1.4131590938093663
2016-04-01,103.6506,-1.4984298221690653
2016-04-04,104.7155,-1.797792377433777
2016-04-05,103.481,-1.8437418402576446
2016-04-06,104.5647,-1.9706776129667758
2016-04-07,102.2842,-2.0894852409558298
2016-04-08,102.3973,-1.9697927872972487
2016-04-11,102.7365,-2.2002013454568385
2016-04-12,104.0747,-2.2975373181471825
2016-04-13,105.5825,-2.0646246369719505
2016-04-14,105.639,-2.121343845820427
2016-04-15,103.5187,-1.9937142590429782
2016-04-18,101.2853,-1.9904521422402859
2016-04-19,100.7481,-2.0858350969276427
2016-04-20,100.9555,-2.0618274005675317
2016-04-21,99.8623,-1.9837318768483403
2016-04-22,99.589,-1.7548862430262566
2016-04-25,99.0236,-1.5945265708599092
2016-04-26,98.3357,-1.3295034683612585
2016-04-27,92.182,-1.0533285096216203
2016-04-28,89.3644,-1.1701151551122666
2016-04-29,88.3372,-1.299080447443962
2016-05-02,88.243,-1.4807377136564253
2016-05-03,89.6942,-1.5427202709076402
2016-05-04,88.7613,-1.9139769020447732
2016-05-05,88.401,-2.2422995645785333
2016-05-06,87.908,-2.52559906332016
2016-05-09,87.9743,-2.9203158807766436
2016-05-10,88.5716,-3.017290682806015
2016-05-11,87.7089,-3.2071644725189206
2016-05-12,85.6515,-3.158994331995249
2016-05-13,85.8221,-3.4273405478963856
2016-05-16,89.0078,-3.6076439953145982
2016-05-17,88.638,-3.205641787862778
2016-05-18,89.6525,-3.2488243377506736
2016-05-19,89.3112,-3.2371475049762726
2016-05-20,90.2782,-3.3308898226146697
2016-05-23,91.4254,-3.1878212423453327
2016-05-24,92.8191,-3.454835672612429
2016-05-25,94.4499,-3.3601393040156364
2016-05-26,95.1989,-3.1600589109444615
2016-05-27,95.142,-3.142553617930412
2016-05-31,94.6774,-3.044855056008339
2016-06-01,93.3501,-3.1050192689015863
2016-06-02,92.6485,-2.9603494609284398
2016-06-03,92.8381,-3.1353235612254142
2016-06-06,93.5112,-2.901506212503433
2016-06-07,93.8905,-2.5063955866861343
2016-06-08,93.8052,-1.9959024948177337
2016-06-09,94.4783,-1.4515098272196056
2016-06-10,93.7009,-0.8321939658793808
2016-06-13,92.2882,-0.558747001660943
2016-06-14,92.402,-0.7052125458478927
2016-06-15,92.0986,-0.5801920263403655
2016-06-16,92.4873,-0.2470631045275927
2016-06-17,90.3825,0.13671303052939474
2016-06-20,90.1644,0.24780095552015305
2016-06-21,90.9324,0.5997872554943562
2016-06-22,90.5911,0.8940278815140723
2016-06-23,91.1125,1.0120396602749824
2016-06-24,88.5527,0.8353969047158957
2016-06-27,87.2633,0.855698301898837
2016-06-28,88.7328,0.6173148738784789
2016-06-29,89.5008,0.18191378207588194
2016-06-30,90.6385,0.4917325723534822
2016-07-01,90.9134,0.25196922926330567
2016-07-05,90.0602,0.33787785245651003
2016-07-06,90.5721,0.4559720977166892
2016-07-07,90.9609,0.40151764284744856
2016-07-08,91.6624,0.5874406245002747
2016-07-11,91.9469,0.6971383721631765
2016-07-12,92.364,0.8726331786060334
2016-07-13,91.8426,1.0558881376883984
2016-07-14,93.6629,0.9568417708483934
2016-07-15,93.6535,0.9132773344293236
2016-07-18,94.649,1.0320947633254527
2016-07-19,94.6869,1.0671124214479923
2016-07-20,94.7722,0.9086988613750934
2016-07-21,94.2697,1.0759442158659696
2016-07-22,93.5397,1.0604546848579646
2016-07-25,92.2882,1.166797611908436
2016-07-26,91.653,1.5576145138657094
2016-07-27,97.607,1.5036301772761345
2016-07-28,98.9249,1.5040429053373336
2016-07-29,98.8017,1.5246310571451187
2016-08-01,100.5462,1.4226462276821135
2016-08-02,99.0576,1.299104597694397
2016-08-03,100.2996,1.5543946952776908
2016-08-04,100.9193,1.718094043407798
2016-08-05,102.454,1.7594736230301857
2016-08-08,103.3024,2.161070206893921
2016-08-09,103.7218,1.8437258787908555
2016-08-10,102.9496,1.958109686279297
2016-08-11,102.8829,1.77960301937449
2016-08-12,103.1212,1.8681551835479737
2016-08-15,104.3604,1.6437579609460828
2016-08-16,104.2651,1.534015134359479
2016-08-17,104.1126,1.438253767235756
2016-08-18,103.9791,1.1623009364233017
2016-08-19,104.2461,0.9009948302078247
2016-08-22,103.4358,0.8153449924421311
2016-08-23,103.7599,0.7261088266463279
2016-08-24,102.9782,0.36040613924199344
2016-08-25,102.5398,0.010654173096308483
2016-08-26,101.9392,-0.14503122269439697
2016-08-29,101.8248,-0.4470792829155922
2016-08-30,101.0432,-0.6910846120758056
2016-08-31,101.1385,-0.8646847017475962
2016-09-01,101.739,-0.9322667774820329
2016-09-02,102.6923,-1.0304722871450185
2016-09-06,102.6637,-1.2447918307130337
2016-09-07,103.2928,-1.5354199154586792
2016-09-08,100.5856,-1.7525839999542236
2016-09-09,98.3074,-2.0147642126607894
2016-09-12,100.5094,-2.664264823554516
2016-09-13,102.902,-3.097567313861847
2016-09-14,106.5434,-3.182657609446526
2016-09-15,110.1656,-3.6588397521705627
2016-09-16,109.5461,-4.044383411957264
2016-09-19,108.2687,-4.374621781834126
2016-09-20,108.2592,-5.0160280462646485
2016-09-21,108.2401,-5.363667453053474
2016-09-22,109.2601,-5.553271162899971
2016-09-23,107.4394,-5.642772461843491
2016-09-26,107.6014,-5.760700450194358
2016-09-27,107.8016,-5.872366981445313
2016-09-28,108.6214,-5.970840902104377
2016-09-29,106.9342,-5.662507096022606
2016-09-30,107.7635,-5.96336274291277
2016-10-03,107.2583,-5.953746742451191
2016-10-04,107.7158,-5.9593620273923875
2016-10-05,107.7635,-5.912344509148597
2016-10-06,108.5642,-6.140040835490226
2016-10-07,108.7263,-5.780962759078502
2016-10-10,110.6232,-6.009364149318696
2016-10-11,110.8615,-5.969700136477948
2016-10-12,111.8529,-5.874330671330452
2016-10-13,111.5097,-5.845730997978688
2016-10-14,112.1293,-5.933503801374435
2016-10-17,112.0531,-5.778055883686543
2016-10-18,111.9768,-5.912390225452423
2016-10-19,111.6432,-5.806572120552063
2016-10-20,111.586,-5.870083106870651
2016-10-21,111.1475,-5.323512063944339
2016-10-24,112.1484,-4.951958775770187
2016-10-25,112.7203,-4.6237240859999655
2016-10-26,110.1847,-4.076631410226345
2016-10-27,109.1266,-3.608567586230278
2016-10-28,108.4022,-3.5370697222471232
2016-10-31,108.2306,-3.2898267485113144
2016-11-01,106.2764,-2.7671056219844816
2016-11-02,106.3718,-2.5405450980176925
2016-11-03,105.2316,-2.043787755569458
2016-11-04,104.2831,-1.9187543761454822
2016-11-07,105.7873,-1.8159342626658679
2016-11-08,106.4101,-1.5956693403972386
2016-11-09,106.2376,-1.0276210417366027
2016-11-10,103.277,-0.5161623143365979
2016-11-11,103.8902,-0.6188777872025966
2016-11-14,101.2841,0.14419429488348962
2016-11-15,102.6255,0.5392970631802082
2016-11-16,105.3849,1.260355267144203
2016-11-17,105.3466,1.8756798189015387
2016-11-18,105.452,2.6605119753456115
2016-11-21,107.0521,2.631480170742512
2016-11-22,107.1191,2.838797994625807
2016-11-23,106.573,3.437214943728447
2016-11-25,107.1095,3.3660663680922984
2016-11-28,106.8988,3.7158214784355166
2016-11-29,106.7934,3.711701994114876
2016-11-30,105.8927,4.015829439442873
2016-12-01,104.9058,4.029754510282516
2016-12-02,105.2987,4.222447482706547
2016-12-05,104.5417,4.666008439098358
2016-12-06,105.3466,4.822249516318321
2016-12-07,106.3814,4.823589267397881
2016-12-08,107.4257,4.74252292374897
2016-12-09,109.1791,5.1768883062343605
2016-12-12,108.5563,5.205632872470855
2016-12-13,110.3672,5.416953209262848
2016-12-14,110.3672,5.525765170780181
2016-12-15,110.9708,4.906545576492309
2016-12-16,111.1145,4.716371694273949
2016-12-19,111.7565,4.533981634120941
2016-12-20,112.0535,4.622129399654865
2016-12-21,112.1589,4.471823196134806
2016-12-22,111.4211,4.555504828722953
2016-12-23,111.6415,4.56728419827938
2016-12-27,112.3505,4.401014243130684
2016-12-28,111.8715,4.314596620824337
2016-12-29,111.8427,3.9596997813663477
2016-12-30,110.9708,3.736682480576515
2017-01-03,111.287,3.148645662779808
2017-01-04,111.1624,2.9869546657981876
2017-01-05,111.7277,2.625239632717609
2017-01-06,112.9733,2.4345172112693785
2017-01-09,114.0081,2.0559721063957217
2017-01-10,114.123,1.5756362561345103
2017-01-11,114.7363,1.1573192224740982
2017-01-12,114.2572,0.10435888064554334
2017-01-13,114.056,-0.7769938280296326
2017-01-17,114.9758,-1.81568882129097
2017-01-18,114.9662,-2.338593322417259
2017-01-19,114.765,-2.9585276788115498
2017-01-20,114.9758,-3.5932788386154173
2017-01-23,115.0524,-4.037285069927216
2017-01-24,114.9471,-4.183670877212048
2017-01-25,116.7771,-4.811148452293396
2017-01-26,116.8346,-5.246653784798622
2017-01-27,116.8442,-5.793726793061256
2017-01-30,116.5376,-6.423669305664062
2017-01-31,116.2693,-6.780178870597839
2017-02-01,123.3594,-7.5959065598459246
2017-02-02,123.1487,-7.056149238420963
2017-02-03,123.6756,-7.407216330745697
2017-02-06,124.835,-7.65400713019371
2017-02-07,126.023,-8.10331894560814
2017-02-08,126.5117,-7.672152859176159
2017-02-09,127.4259,-8.151601707841873
2017-02-10,127.1372,-7.4472968071136485
2017-02-13,128.2631,-6.972000307423592
2017-02-14,129.9278,-6.62768315113163
2017-02-15,130.3993,-5.880997536198617
2017-02-16,130.2454,-5.2631102689170834
2017-02-17,130.6014,-4.634816412441731
2017-02-21,131.5445,-3.9745626420068745
2017-02-22,131.939,-3.1021458155274386
2017-02-23,131.3809,-2.539623296209097
2017-02-24,131.506,-2.014668399631977
2017-02-27,131.7658,-1.338942728919268
2017-02-28,131.8235,-0.41724822084113955
2017-03-01,134.5179,0.5917056505122185
2017-03-02,133.7192,0.7751950605087281
2017-03-03,134.5083,1.1823150600192547
2017-03-06,134.0849,1.8260927848474982
2017-03-07,134.2581,2.231588648502231
2017-03-08,133.7577,2.7115516987166406
2017-03-09,133.4498,2.9771930605096824
2017-03-10,133.8924,3.557264498445511
2017-03-13,133.9502,3.9521607460589405
2017-03-14,133.7481,4.050103722385168
2017-03-15,135.1627,4.124811832090855
2017-03-16,135.384,3.983780549755096
2017-03-17,134.7104,4.053394589263916
2017-03-20,136.125,3.702649694681168
2017-03-21,134.566,3.2897526512622837
2017-03-22,136.0864,3.0070192400131224
2017-03-23,135.6053,2.631696010254383
2017-03-24,135.3359,2.255575531607628
2017-03-27,135.5668,2.032897423652172
2017-03-28,138.3767,1.5754645534796714
2017-03-29,138.6846,1.4031348036961555
2017-03-30,138.5018,1.0400462163746358
2017-03-31,138.242,0.5510067555004358
2017-04-03,138.2805,0.2562518271497637
2017-04-04,139.3101,-0.09335272605664283
2017-04-05,138.5884,-0.1307483704431355
2017-04-06,138.242,-0.33324532564342024
2017-04-07,137.934,-0.23847566502571105
2017-04-10,137.7704,-0.39323659407567974
2017-04-11,136.2885,0.05998760364409536
2017-04-12,136.4521,-0.021787767216337843
2017-04-13,135.7304,0.2917502838233709
2017-04-17,136.481,0.5842829567086697
2017-04-18,135.8747,0.8672620532976388
2017-04-19,135.3743,1.4199466920588018
2017-04-20,137.068,1.679758355741501
2017-04-21,136.9044,2.217171547021866
2017-04-24,138.2227,2.60170609565711
2017-04-25,139.0791,3.1696820524091724
